Neutral Citation,Judge,Court,Link,Judge ID
2022_IEHC_378,Ferriter J.,High Court,https://en.wikipedia.org//wiki/Cian_Ferriter,39428
2022_IEHC_382,Biggs J.,High Court,https://en.wikipedia.org//wiki/Caroline_Biggs,6915
2022_IEHC_383,Biggs J.,High Court,https://en.wikipedia.org//wiki/Caroline_Biggs,6915
2022_IEHC_384,Biggs J.,High Court,https://en.wikipedia.org//wiki/Caroline_Biggs,6915
2022_IEHC_413,O'Regan J.,High Court,https://en.wikipedia.org//wiki/Miriam_O%27Regan,10314
2022_IESC_12,O'Donnell C.J.,Supreme Court,https://en.wikipedia.org/wiki/Donal_O%27Donnell,1552
2022_IESC_12,Dunne J.,Supreme Court,https://en.wikipedia.org//wiki/Elizabeth_Dunne,26176
2022_IESC_12,O'Malley J.,Supreme Court,https://en.wikipedia.org//wiki/Iseult_O%27Malley,7730
2022_IESC_12,Baker J.,Supreme Court,https://en.wikipedia.org//wiki/Marie_Baker,59697
2022_IESC_12,Hogan J.,Supreme Court,https://en.wikipedia.org//wiki/Gerard_Hogan,7394
2022_IESC_21,Mac Menamin J.,Supreme Court,https://en.wikipedia.org//wiki/John_MacMenamin,57964
2022_IESC_21,Dunne J.,Supreme Court,https://en.wikipedia.org//wiki/Elizabeth_Dunne,26176
2022_IESC_21,Charleton J.,Supreme Court,https://en.wikipedia.org//wiki/Peter_Charleton,60366
2022_IESC_21,Baker J.,Supreme Court,https://en.wikipedia.org//wiki/Marie_Baker,59697
2022_IESC_21,Hogan J.,Supreme Court,https://en.wikipedia.org//wiki/Gerard_Hogan,7394
2022_IESC_27,Mac Menamin J.,Supreme Court,https://en.wikipedia.org//wiki/John_MacMenamin,57964
2022_IESC_27,Charleton J.,Supreme Court,https://en.wikipedia.org//wiki/Peter_Charleton,60366
2022_IESC_27,Baker J.,Supreme Court,https://en.wikipedia.org//wiki/Marie_Baker,59697
2022_IESC_27,Woulfe J.,Supreme Court,https://en.wikipedia.org//wiki/S%C3%A9amus_Woulfe,59252
2022_IESC_27,Murray J.,Supreme Court,https://en.wikipedia.org//wiki/Brian_Murray_(judge),2138
2019_IEHC_952,Hunt J.,High Court,https://en.wikipedia.org//wiki/Tony_Hunt_(judge),63239
2019_IECA_255,McGovern J.,Court of Appeal,https://en.wikipedia.org/wiki/Brian_McGovern_(judge),42690
2019_IECA_255,Kennedy J.,Court of Appeal,https://en.wikipedia.org//wiki/Isobel_Kennedy,12485
2019_IECA_255,Donnelly J.,Court of Appeal,https://en.wikipedia.org//wiki/Aileen_Donnelly,43866
2022_IECA_103,Donnelly J.,Court of Appeal,https://en.wikipedia.org//wiki/Aileen_Donnelly,43866
2022_IECA_103,Ni Raifeartaigh J.,Court of Appeal,https://en.wikipedia.org/wiki/%C3%9Ana_N%C3%AD_Raifeartaigh,53073
2022_IECA_103,Collins J.,Court of Appeal,https://en.wikipedia.org//wiki/Maurice_Collins_(judge),29689
2022_IECA_104,Donnelly J.,Court of Appeal,https://en.wikipedia.org//wiki/Aileen_Donnelly,43866
2022_IECA_104,Ni Raifeartaigh J.,Court of Appeal,https://en.wikipedia.org/wiki/%C3%9Ana_N%C3%AD_Raifeartaigh,53073
2022_IECA_104,Collins J.,Court of Appeal,https://en.wikipedia.org//wiki/Maurice_Collins_(judge),29689
2022_IECA_105,Birmingham P.,Supreme Court,https://en.wikipedia.org//wiki/George_Birmingham,14013
2022_IECA_105,Birmingham P.,Court of Appeal,https://en.wikipedia.org//wiki/George_Birmingham,14013
2022_IECA_105,Kennedy J.,Court of Appeal,https://en.wikipedia.org//wiki/Isobel_Kennedy,12485
2022_IECA_105,Ni Raifeartaigh J.,Court of Appeal,https://en.wikipedia.org/wiki/%C3%9Ana_N%C3%AD_Raifeartaigh,53073
2022_IECA_107,Birmingham P.,Supreme Court,https://en.wikipedia.org//wiki/George_Birmingham,14013
2022_IECA_107,Birmingham P.,Court of Appeal,https://en.wikipedia.org//wiki/George_Birmingham,14013
2022_IECA_107,Haughton J.,Court of Appeal,https://en.wikipedia.org//wiki/Robert_Haughton,12919
2022_IECA_107,Barniville J.,High Court,https://en.wikipedia.org//wiki/David_Barniville,18202
2022_IECA_107,Barniville J.,Supreme Court,https://en.wikipedia.org//wiki/David_Barniville,18202
2022_IECA_107,Barniville J.,Court of Appeal,https://en.wikipedia.org//wiki/David_Barniville,18202
2022_IECA_109,Murray J.,Supreme Court,https://en.wikipedia.org//wiki/Brian_Murray_(judge),2138
2022_IECA_109,Costello J.,Court of Appeal,https://en.wikipedia.org//wiki/Caroline_Costello,41498
2022_IECA_109,Haughton J.,Court of Appeal,https://en.wikipedia.org//wiki/Robert_Haughton,12919
2022_IECA_110,Noonan J.,Court of Appeal,https://en.wikipedia.org//wiki/Seamus_Noonan,23253
2022_IECA_110,Ni Raifeartaigh J.,Court of Appeal,https://en.wikipedia.org/wiki/%C3%9Ana_N%C3%AD_Raifeartaigh,53073
2022_IECA_110,Binchy J.,Court of Appeal,https://en.wikipedia.org//wiki/Donald_Binchy,58114
2022_IECA_112,Faherty J.,Court of Appeal,https://en.wikipedia.org//wiki/Mary_Faherty,2494
2022_IECA_112,Ni Raifeartaigh J.,Court of Appeal,https://en.wikipedia.org/wiki/%C3%9Ana_N%C3%AD_Raifeartaigh,53073
2022_IECA_112,Barniville J.,High Court,https://en.wikipedia.org//wiki/David_Barniville,18202
2022_IECA_112,Barniville J.,Supreme Court,https://en.wikipedia.org//wiki/David_Barniville,18202
2022_IECA_112,Barniville J.,Court of Appeal,https://en.wikipedia.org//wiki/David_Barniville,18202
2022_IECA_113,Ni Raifeartaigh J.,Court of Appeal,https://en.wikipedia.org/wiki/%C3%9Ana_N%C3%AD_Raifeartaigh,53073
2022_IECA_113,Power J.,Court of Appeal,https://en.wikipedia.org//wiki/Ann_Power,37651
2022_IECA_113,Binchy J.,Court of Appeal,https://en.wikipedia.org//wiki/Donald_Binchy,58114
2022_IECA_114,Woulfe J.,Supreme Court,https://en.wikipedia.org//wiki/S%C3%A9amus_Woulfe,59252
2022_IECA_114,McCarthy J.,Court of Appeal,https://en.wikipedia.org//wiki/Patrick_McCarthy_(judge),51049
2022_IECA_114,Kennedy J.,Court of Appeal,https://en.wikipedia.org//wiki/Isobel_Kennedy,12485
2022_IECA_115,Whelan J.,Court of Appeal,https://en.wikipedia.org//wiki/M%C3%A1ire_Whelan,49920
2022_IECA_115,Faherty J.,Court of Appeal,https://en.wikipedia.org//wiki/Mary_Faherty,2494
2022_IECA_115,Binchy J.,Court of Appeal,https://en.wikipedia.org//wiki/Donald_Binchy,58114
2022_IECA_117,Noonan J.,Court of Appeal,https://en.wikipedia.org//wiki/Seamus_Noonan,23253
2022_IECA_117,Haughton J.,Court of Appeal,https://en.wikipedia.org//wiki/Robert_Haughton,12919
2022_IECA_117,Ni Raifeartaigh J.,Court of Appeal,https://en.wikipedia.org/wiki/%C3%9Ana_N%C3%AD_Raifeartaigh,53073
2022_IECA_118,Birmingham P.,Supreme Court,https://en.wikipedia.org//wiki/George_Birmingham,14013
2022_IECA_118,Birmingham P.,Court of Appeal,https://en.wikipedia.org//wiki/George_Birmingham,14013
2022_IECA_118,Edwards J.,Court of Appeal,https://en.wikipedia.org//wiki/John_A._Edwards,25997
2022_IECA_118,McCarthy J.,Court of Appeal,https://en.wikipedia.org//wiki/Patrick_McCarthy_(judge),51049
2022_IECA_119,Birmingham P.,Supreme Court,https://en.wikipedia.org//wiki/George_Birmingham,14013
2022_IECA_119,Birmingham P.,Court of Appeal,https://en.wikipedia.org//wiki/George_Birmingham,14013
2022_IECA_119,Edwards J.,Court of Appeal,https://en.wikipedia.org//wiki/John_A._Edwards,25997
2022_IECA_119,Ni Raifeartaigh J.,Court of Appeal,https://en.wikipedia.org/wiki/%C3%9Ana_N%C3%AD_Raifeartaigh,53073
2022_IECA_122,Birmingham P.,Supreme Court,https://en.wikipedia.org//wiki/George_Birmingham,14013
2022_IECA_122,Birmingham P.,Court of Appeal,https://en.wikipedia.org//wiki/George_Birmingham,14013
2022_IECA_122,McCarthy J.,Court of Appeal,https://en.wikipedia.org//wiki/Patrick_McCarthy_(judge),51049
2022_IECA_122,Kennedy J.,Court of Appeal,https://en.wikipedia.org//wiki/Isobel_Kennedy,12485
2022_IECA_123,Donnelly J.,Court of Appeal,https://en.wikipedia.org//wiki/Aileen_Donnelly,43866
2022_IECA_123,Ni Raifeartaigh J.,Court of Appeal,https://en.wikipedia.org/wiki/%C3%9Ana_N%C3%AD_Raifeartaigh,53073
2022_IECA_123,Collins J.,Court of Appeal,https://en.wikipedia.org//wiki/Maurice_Collins_(judge),29689
2022_IECA_124,Whelan J.,Court of Appeal,https://en.wikipedia.org//wiki/M%C3%A1ire_Whelan,49920
2022_IECA_124,Costello J.,Court of Appeal,https://en.wikipedia.org//wiki/Caroline_Costello,41498
2022_IECA_124,Haughton J.,Court of Appeal,https://en.wikipedia.org//wiki/Robert_Haughton,12919
2022_IECA_125,Birmingham P.,Supreme Court,https://en.wikipedia.org//wiki/George_Birmingham,14013
2022_IECA_125,Birmingham P.,Court of Appeal,https://en.wikipedia.org//wiki/George_Birmingham,14013
2022_IECA_125,Edwards J.,Court of Appeal,https://en.wikipedia.org//wiki/John_A._Edwards,25997
2022_IECA_125,Donnelly J.,Court of Appeal,https://en.wikipedia.org//wiki/Aileen_Donnelly,43866
2022_IECA_128,Birmingham P.,Supreme Court,https://en.wikipedia.org//wiki/George_Birmingham,14013
2022_IECA_128,Birmingham P.,Court of Appeal,https://en.wikipedia.org//wiki/George_Birmingham,14013
2022_IECA_128,McCarthy J.,Court of Appeal,https://en.wikipedia.org//wiki/Patrick_McCarthy_(judge),51049
2022_IECA_128,Donnelly J.,Court of Appeal,https://en.wikipedia.org//wiki/Aileen_Donnelly,43866
2022_IECA_134,Birmingham P.,Supreme Court,https://en.wikipedia.org//wiki/George_Birmingham,14013
2022_IECA_134,Birmingham P.,Court of Appeal,https://en.wikipedia.org//wiki/George_Birmingham,14013
2022_IECA_134,Edwards J.,Court of Appeal,https://en.wikipedia.org//wiki/John_A._Edwards,25997
2022_IECA_134,Kennedy J.,Court of Appeal,https://en.wikipedia.org//wiki/Isobel_Kennedy,12485
2022_IECA_134,Murray J.,Supreme Court,https://en.wikipedia.org//wiki/Brian_Murray_(judge),2138
2022_IECA_134,Noonan J.,Court of Appeal,https://en.wikipedia.org//wiki/Seamus_Noonan,23253
2022_IECA_134,Haughton J.,Court of Appeal,https://en.wikipedia.org//wiki/Robert_Haughton,12919
2022_IEHC_228,Simons J.,High Court,https://en.wikipedia.org//wiki/Garrett_Simons,25571
2022_IEHC_250,Humphreys J.,High Court,https://en.wikipedia.org//wiki/Richard_Humphreys_(judge),3783
2022_IEHC_254,Allen J.,Court of Appeal,https://en.wikipedia.org/wiki/Senan_Allen,6010
2022_IEHC_255,Egan J.,High Court,https://en.wikipedia.org//wiki/Emily_Egan,31435
2022_IEHC_257,Ferriter J.,High Court,https://en.wikipedia.org//wiki/Cian_Ferriter,39428
2022_IEHC_260,Egan J.,High Court,https://en.wikipedia.org//wiki/Emily_Egan,31435
2022_IEHC_262,McDonald J.,High Court,https://en.wikipedia.org//wiki/Denis_McDonald,9843
2022_IEHC_263,Simons J.,High Court,https://en.wikipedia.org//wiki/Garrett_Simons,25571
2022_IEHC_267,Phelan J.,High Court,https://en.wikipedia.org//wiki/Siobh%C3%A1n_Phelan,8597
2022_IEHC_268,Barrett J.,High Court,https://en.wikipedia.org//wiki/Max_Barrett_(judge),59347
2022_IEHC_269,Barrett J.,High Court,https://en.wikipedia.org//wiki/Max_Barrett_(judge),59347
2022_IEHC_273,Hyland J.,High Court,https://en.wikipedia.org//wiki/Niamh_Hyland,5564
2022_IEHC_274,Stack J.,High Court,https://en.wikipedia.org//wiki/Siobh%C3%A1n_Stack,46033
2022_IEHC_275,Phelan J.,High Court,https://en.wikipedia.org//wiki/Siobh%C3%A1n_Phelan,8597
2022_IEHC_276,Twomey J.,High Court,https://en.wikipedia.org//wiki/Michael_Twomey_(judge),21245
2022_IEHC_277,Barrett J.,High Court,https://en.wikipedia.org//wiki/Max_Barrett_(judge),59347
2022_IEHC_281,Humphreys J.,High Court,https://en.wikipedia.org//wiki/Richard_Humphreys_(judge),3783
2022_IEHC_282,Barr J.,High Court,https://en.wikipedia.org//wiki/Anthony_Barr_(judge),28678
2022_IEHC_286,Butler J.,High Court,https://en.wikipedia.org//wiki/Nuala_Butler,61569
2022_IEHC_289,Twomey J.,High Court,https://en.wikipedia.org//wiki/Michael_Twomey_(judge),21245
2022_IEHC_290,Phelan J.,High Court,https://en.wikipedia.org//wiki/Siobh%C3%A1n_Phelan,8597
2022_IEHC_291,Egan J.,High Court,https://en.wikipedia.org//wiki/Emily_Egan,31435
2022_IEHC_292,Barr J.,High Court,https://en.wikipedia.org//wiki/Anthony_Barr_(judge),28678
2022_IEHC_295,Barr J.,High Court,https://en.wikipedia.org//wiki/Anthony_Barr_(judge),28678
2022_IEHC_296,O'Moore J.,High Court,https://en.wikipedia.org//wiki/Brian_O%27Moore,37106
2022_IEHC_297,O'Moore J.,High Court,https://en.wikipedia.org//wiki/Brian_O%27Moore,37106
2022_IEHC_298,Hyland J.,High Court,https://en.wikipedia.org//wiki/Niamh_Hyland,5564
2022_IEHC_299,Allen J.,Court of Appeal,https://en.wikipedia.org/wiki/Senan_Allen,6010
2022_IEHC_300,Allen J.,Court of Appeal,https://en.wikipedia.org/wiki/Senan_Allen,6010
2022_IEHC_303,Stack J.,High Court,https://en.wikipedia.org//wiki/Siobh%C3%A1n_Stack,46033
2022_IEHC_304,Barrett J.,High Court,https://en.wikipedia.org//wiki/Max_Barrett_(judge),59347
2022_IEHC_305,Egan J.,High Court,https://en.wikipedia.org//wiki/Emily_Egan,31435
2022_IEHC_306,McDonald J.,High Court,https://en.wikipedia.org//wiki/Denis_McDonald,9843
2022_IEHC_307,McDonald J.,High Court,https://en.wikipedia.org//wiki/Denis_McDonald,9843
2022_IEHC_308,Allen J.,Court of Appeal,https://en.wikipedia.org/wiki/Senan_Allen,6010
2022_IEHC_309,Barr J.,High Court,https://en.wikipedia.org//wiki/Anthony_Barr_(judge),28678
2022_IEHC_310,Owens J.,High Court,https://en.wikipedia.org//wiki/Alexander_Owens,31158
2022_IEHC_311,Butler J.,High Court,https://en.wikipedia.org//wiki/Nuala_Butler,61569
2022_IEHC_313,Phelan J.,High Court,https://en.wikipedia.org//wiki/Siobh%C3%A1n_Phelan,8597
2022_IEHC_317,Holland J.,High Court,https://en.wikipedia.org//wiki/David_Holland_(judge),27542
2022_IEHC_319,Irvine P.,High Court,https://en.wikipedia.org/wiki/Mary_Irvine,6568
2022_IEHC_320,Bolger J.,High Court,https://en.wikipedia.org//wiki/Marguerite_Bolger,52018
2022_IEHC_323,Phelan J.,High Court,https://en.wikipedia.org//wiki/Siobh%C3%A1n_Phelan,8597
2022_IEHC_324,Phelan J.,High Court,https://en.wikipedia.org//wiki/Siobh%C3%A1n_Phelan,8597
2022_IEHC_326,Bolger J.,High Court,https://en.wikipedia.org//wiki/Marguerite_Bolger,52018
2022_IEHC_331,Dignam J.,High Court,https://en.wikipedia.org//wiki/Conor_Dignam,4974
2022_IEHC_332,Dignam J.,High Court,https://en.wikipedia.org//wiki/Conor_Dignam,4974
2022_IEHC_343,O'Moore J.,High Court,https://en.wikipedia.org//wiki/Brian_O%27Moore,37106
2022_IEHC_345,Ferriter J.,High Court,https://en.wikipedia.org//wiki/Cian_Ferriter,39428
2022_IEHC_346,Bolger J.,High Court,https://en.wikipedia.org//wiki/Marguerite_Bolger,52018
2022_IEHC_347,Holland J.,High Court,https://en.wikipedia.org//wiki/David_Holland_(judge),27542
2022_IEHC_350,O'Moore J.,High Court,https://en.wikipedia.org//wiki/Brian_O%27Moore,37106
2022_IEHC_358,O'Regan J.,High Court,https://en.wikipedia.org//wiki/Miriam_O%27Regan,10314
2022_IEHC_411,Egan J.,High Court,https://en.wikipedia.org//wiki/Emily_Egan,31435
2022_IEHC_434,Egan J.,High Court,https://en.wikipedia.org//wiki/Emily_Egan,31435
2022_IESC_22,Charleton J.,Supreme Court,https://en.wikipedia.org//wiki/Peter_Charleton,60366
2022_IESC_22,O'Malley J.,Supreme Court,https://en.wikipedia.org//wiki/Iseult_O%27Malley,7730
2022_IESC_22,Woulfe J.,Supreme Court,https://en.wikipedia.org//wiki/S%C3%A9amus_Woulfe,59252
2022_IESC_22,Hogan J.,Supreme Court,https://en.wikipedia.org//wiki/Gerard_Hogan,7394
2022_IESC_22,Murray J.,Supreme Court,https://en.wikipedia.org//wiki/Brian_Murray_(judge),2138
2022_IESC_23,Dunne J.,Supreme Court,https://en.wikipedia.org//wiki/Elizabeth_Dunne,26176
2022_IESC_23,Charleton J.,Supreme Court,https://en.wikipedia.org//wiki/Peter_Charleton,60366
2022_IESC_23,O'Malley J.,Supreme Court,https://en.wikipedia.org//wiki/Iseult_O%27Malley,7730
2022_IESC_23,Baker J.,Supreme Court,https://en.wikipedia.org//wiki/Marie_Baker,59697
2022_IESC_23,Woulfe J.,Supreme Court,https://en.wikipedia.org//wiki/S%C3%A9amus_Woulfe,59252
2022_IESC_24,Dunne J.,Supreme Court,https://en.wikipedia.org//wiki/Elizabeth_Dunne,26176
2022_IESC_24,Charleton J.,Supreme Court,https://en.wikipedia.org//wiki/Peter_Charleton,60366
2022_IESC_24,O'Malley J.,Supreme Court,https://en.wikipedia.org//wiki/Iseult_O%27Malley,7730
2022_IESC_24,Woulfe J.,Supreme Court,https://en.wikipedia.org//wiki/S%C3%A9amus_Woulfe,59252
2022_IESC_24,Murray J.,Supreme Court,https://en.wikipedia.org//wiki/Brian_Murray_(judge),2138
2022_IECA_126,Noonan J.,Court of Appeal,https://en.wikipedia.org//wiki/Seamus_Noonan,23253
2022_IECA_126,Collins J.,Court of Appeal,https://en.wikipedia.org//wiki/Maurice_Collins_(judge),29689
2022_IECA_126,Binchy J.,Court of Appeal,https://en.wikipedia.org//wiki/Donald_Binchy,58114
2022_IECA_127,Costello J.,Court of Appeal,https://en.wikipedia.org//wiki/Caroline_Costello,41498
2022_IECA_127,Haughton J.,Court of Appeal,https://en.wikipedia.org//wiki/Robert_Haughton,12919
2022_IECA_127,Allen J.,Court of Appeal,https://en.wikipedia.org/wiki/Senan_Allen,6010
2022_IECA_129,Faherty J.,Court of Appeal,https://en.wikipedia.org//wiki/Mary_Faherty,2494
2022_IECA_129,Ni Raifeartaigh J.,Court of Appeal,https://en.wikipedia.org/wiki/%C3%9Ana_N%C3%AD_Raifeartaigh,53073
2022_IECA_129,Power J.,Court of Appeal,https://en.wikipedia.org//wiki/Ann_Power,37651
2022_IECA_130,Whelan J.,Court of Appeal,https://en.wikipedia.org//wiki/M%C3%A1ire_Whelan,49920
2022_IECA_130,Donnelly J.,Court of Appeal,https://en.wikipedia.org//wiki/Aileen_Donnelly,43866
2022_IECA_130,Ni Raifeartaigh J.,Court of Appeal,https://en.wikipedia.org/wiki/%C3%9Ana_N%C3%AD_Raifeartaigh,53073
2022_IECA_131,Donnelly J.,Court of Appeal,https://en.wikipedia.org//wiki/Aileen_Donnelly,43866
2022_IECA_131,Faherty J.,Court of Appeal,https://en.wikipedia.org//wiki/Mary_Faherty,2494
2022_IECA_131,Barniville J.,High Court,https://en.wikipedia.org//wiki/David_Barniville,18202
2022_IECA_131,Barniville J.,Supreme Court,https://en.wikipedia.org//wiki/David_Barniville,18202
2022_IECA_131,Barniville J.,Court of Appeal,https://en.wikipedia.org//wiki/David_Barniville,18202
2022_IECA_132,Whelan J.,Court of Appeal,https://en.wikipedia.org//wiki/M%C3%A1ire_Whelan,49920
2022_IECA_132,Faherty J.,Court of Appeal,https://en.wikipedia.org//wiki/Mary_Faherty,2494
2022_IECA_132,Binchy J.,Court of Appeal,https://en.wikipedia.org//wiki/Donald_Binchy,58114
2022_IECA_135,Edwards J.,Court of Appeal,https://en.wikipedia.org//wiki/John_A._Edwards,25997
2022_IECA_135,McCarthy J.,Court of Appeal,https://en.wikipedia.org//wiki/Patrick_McCarthy_(judge),51049
2022_IECA_135,Kennedy J.,Court of Appeal,https://en.wikipedia.org//wiki/Isobel_Kennedy,12485
2022_IECA_136,Edwards J.,Court of Appeal,https://en.wikipedia.org//wiki/John_A._Edwards,25997
2022_IECA_136,McCarthy J.,Court of Appeal,https://en.wikipedia.org//wiki/Patrick_McCarthy_(judge),51049
2022_IECA_136,Kennedy J.,Court of Appeal,https://en.wikipedia.org//wiki/Isobel_Kennedy,12485
2022_IECA_137,Donnelly J.,Court of Appeal,https://en.wikipedia.org//wiki/Aileen_Donnelly,43866
2022_IECA_137,Noonan J.,Court of Appeal,https://en.wikipedia.org//wiki/Seamus_Noonan,23253
2022_IECA_137,Pilkington J.,Court of Appeal,https://en.wikipedia.org//wiki/Teresa_Pilkington,57053
2022_IECA_139,McCarthy J.,Court of Appeal,https://en.wikipedia.org//wiki/Patrick_McCarthy_(judge),51049
2022_IECA_139,Donnelly J.,Court of Appeal,https://en.wikipedia.org//wiki/Aileen_Donnelly,43866
2022_IECA_139,Haughton J.,Court of Appeal,https://en.wikipedia.org//wiki/Robert_Haughton,12919
2022_IECA_140,Edwards J.,Court of Appeal,https://en.wikipedia.org//wiki/John_A._Edwards,25997
2022_IECA_140,Kennedy J.,Court of Appeal,https://en.wikipedia.org//wiki/Isobel_Kennedy,12485
2022_IECA_140,Ni Raifeartaigh J.,Court of Appeal,https://en.wikipedia.org/wiki/%C3%9Ana_N%C3%AD_Raifeartaigh,53073
2022_IECA_142,Donnelly J.,Court of Appeal,https://en.wikipedia.org//wiki/Aileen_Donnelly,43866
2022_IECA_142,Faherty J.,Court of Appeal,https://en.wikipedia.org//wiki/Mary_Faherty,2494
2022_IECA_142,Collins J.,Court of Appeal,https://en.wikipedia.org//wiki/Maurice_Collins_(judge),29689
2022_IECA_143,Edwards J.,Court of Appeal,https://en.wikipedia.org//wiki/John_A._Edwards,25997
2022_IECA_143,Kennedy J.,Court of Appeal,https://en.wikipedia.org//wiki/Isobel_Kennedy,12485
2022_IECA_143,Ni Raifeartaigh J.,Court of Appeal,https://en.wikipedia.org/wiki/%C3%9Ana_N%C3%AD_Raifeartaigh,53073
2022_IECA_144,Birmingham P.,Supreme Court,https://en.wikipedia.org//wiki/George_Birmingham,14013
2022_IECA_144,Birmingham P.,Court of Appeal,https://en.wikipedia.org//wiki/George_Birmingham,14013
2022_IECA_144,Kennedy J.,Court of Appeal,https://en.wikipedia.org//wiki/Isobel_Kennedy,12485
2022_IECA_144,Donnelly J.,Court of Appeal,https://en.wikipedia.org//wiki/Aileen_Donnelly,43866
2022_IECA_145,Woulfe J.,Supreme Court,https://en.wikipedia.org//wiki/S%C3%A9amus_Woulfe,59252
2022_IECA_145,Whelan J.,Court of Appeal,https://en.wikipedia.org//wiki/M%C3%A1ire_Whelan,49920
2022_IECA_145,Faherty J.,Court of Appeal,https://en.wikipedia.org//wiki/Mary_Faherty,2494
2022_IECA_146,Donnelly J.,Court of Appeal,https://en.wikipedia.org//wiki/Aileen_Donnelly,43866
2022_IECA_149,Birmingham P.,Supreme Court,https://en.wikipedia.org//wiki/George_Birmingham,14013
2022_IECA_149,Birmingham P.,Court of Appeal,https://en.wikipedia.org//wiki/George_Birmingham,14013
2022_IECA_149,Edwards J.,Court of Appeal,https://en.wikipedia.org//wiki/John_A._Edwards,25997
2022_IECA_149,Kennedy J.,Court of Appeal,https://en.wikipedia.org//wiki/Isobel_Kennedy,12485
2022_IECA_150,Edwards J.,Court of Appeal,https://en.wikipedia.org//wiki/John_A._Edwards,25997
2022_IECA_150,Kennedy J.,Court of Appeal,https://en.wikipedia.org//wiki/Isobel_Kennedy,12485
2022_IECA_150,Ni Raifeartaigh J.,Court of Appeal,https://en.wikipedia.org/wiki/%C3%9Ana_N%C3%AD_Raifeartaigh,53073
2022_IEHC_264,Simons J.,High Court,https://en.wikipedia.org//wiki/Garrett_Simons,25571
2022_IEHC_265,Simons J.,High Court,https://en.wikipedia.org//wiki/Garrett_Simons,25571
2022_IEHC_288,Irvine P.,High Court,https://en.wikipedia.org/wiki/Mary_Irvine,6568
2022_IEHC_315,Sanfey J.,High Court,https://en.wikipedia.org//wiki/Mark_Sanfey,46967
2022_IEHC_321,Meenan J.,High Court,https://en.wikipedia.org//wiki/Charles_Meenan,4695
2022_IEHC_322,Phelan J.,High Court,https://en.wikipedia.org//wiki/Siobh%C3%A1n_Phelan,8597
2022_IEHC_327,Humphreys J.,High Court,https://en.wikipedia.org//wiki/Richard_Humphreys_(judge),3783
2022_IEHC_330,Barrett J.,High Court,https://en.wikipedia.org//wiki/Max_Barrett_(judge),59347
2022_IEHC_335,Phelan J.,High Court,https://en.wikipedia.org//wiki/Siobh%C3%A1n_Phelan,8597
2022_IEHC_340,Barrett J.,High Court,https://en.wikipedia.org//wiki/Max_Barrett_(judge),59347
2022_IEHC_341,Gearty J.,High Court,https://en.wikipedia.org//wiki/Mary_Rose_Gearty,16317
2022_IEHC_342,Sanfey J.,High Court,https://en.wikipedia.org//wiki/Mark_Sanfey,46967
2022_IEHC_348,Egan J.,High Court,https://en.wikipedia.org//wiki/Emily_Egan,31435
2022_IEHC_349,Humphreys J.,High Court,https://en.wikipedia.org//wiki/Richard_Humphreys_(judge),3783
2022_IEHC_351,Sanfey J.,High Court,https://en.wikipedia.org//wiki/Mark_Sanfey,46967
2022_IEHC_352,Simons J.,High Court,https://en.wikipedia.org//wiki/Garrett_Simons,25571
2022_IEHC_353,Simons J.,High Court,https://en.wikipedia.org//wiki/Garrett_Simons,25571
2022_IEHC_354,Simons J.,High Court,https://en.wikipedia.org//wiki/Garrett_Simons,25571
2022_IEHC_355,Bolger J.,High Court,https://en.wikipedia.org//wiki/Marguerite_Bolger,52018
2022_IEHC_357,Ferriter J.,High Court,https://en.wikipedia.org//wiki/Cian_Ferriter,39428
2022_IEHC_359,Bolger J.,High Court,https://en.wikipedia.org//wiki/Marguerite_Bolger,52018
2022_IEHC_360,Ferriter J.,High Court,https://en.wikipedia.org//wiki/Cian_Ferriter,39428
2022_IEHC_363,Ferriter J.,High Court,https://en.wikipedia.org//wiki/Cian_Ferriter,39428
2022_IEHC_364,Bolger J.,High Court,https://en.wikipedia.org//wiki/Marguerite_Bolger,52018
2022_IEHC_365,Bolger J.,High Court,https://en.wikipedia.org//wiki/Marguerite_Bolger,52018
2022_IEHC_366,Phelan J.,High Court,https://en.wikipedia.org//wiki/Siobh%C3%A1n_Phelan,8597
2022_IEHC_367,Bolger J.,High Court,https://en.wikipedia.org//wiki/Marguerite_Bolger,52018
2022_IEHC_369,Bolger J.,High Court,https://en.wikipedia.org//wiki/Marguerite_Bolger,52018
2022_IEHC_370,O'Regan J.,High Court,https://en.wikipedia.org//wiki/Miriam_O%27Regan,10314
2022_IEHC_371,Sanfey J.,High Court,https://en.wikipedia.org//wiki/Mark_Sanfey,46967
2022_IEHC_372,Humphreys J.,High Court,https://en.wikipedia.org//wiki/Richard_Humphreys_(judge),3783
2022_IEHC_373,Ferriter J.,High Court,https://en.wikipedia.org//wiki/Cian_Ferriter,39428
2022_IEHC_374,Simons J.,High Court,https://en.wikipedia.org//wiki/Garrett_Simons,25571
2022_IEHC_375,Simons J.,High Court,https://en.wikipedia.org//wiki/Garrett_Simons,25571
2022_IEHC_377,Simons J.,High Court,https://en.wikipedia.org//wiki/Garrett_Simons,25571
2022_IEHC_379,Barr J.,High Court,https://en.wikipedia.org//wiki/Anthony_Barr_(judge),28678
2022_IEHC_380,Sanfey J.,High Court,https://en.wikipedia.org//wiki/Mark_Sanfey,46967
2022_IEHC_386,Gearty J.,High Court,https://en.wikipedia.org//wiki/Mary_Rose_Gearty,16317
