Neutral Citation,Instrument,Statue,Year,Detail,Instrument Link,Instrument ID,Statue ID
2022_IEHC_43,Courts (Supplemental Provisions) Act 1961,Courts Act,1961,Supplemental Provisions,,39906,51915
2022_IEHC_43,Finance (Tax Appeals) Act,Finance Act,,Tax Appeals,,64030,27835
2022_IEHC_43,Finance Act 1989,Finance Act,1989,,https://www.irishstatutebook.ie/1989/en/si/0205.html?q=Finance+Act&years=1989,54293,27835
2022_IEHC_43,Finance Act 1992,Finance Act,1992,,https://www.irishstatutebook.ie/1992/en/si/0368.html?q=Finance+Act&years=1992,32186,27835
2022_IEHC_43,Finance Act 2012,Finance Act,2012,,,58975,27835
2022_IEHC_43,Interpretation Act 2005,Interpretation Act,2005,,https://www.irishstatutebook.ie/2005/en/act/pub/0023/index.html?q=Interpretation+Act&years=2005,63146,15307
2022_IEHC_438,Civil Liability and Courts Act 2004,Civil Liability and Courts Act,2004,,https://www.irishstatutebook.ie/2004/en/si/0544.html?q=Civil+Liability+and+Courts+Act&years=2004,48370,36795
2022_IEHC_44,Local Authorities (Works) Act 1949,Local Authorities Act,1949,Works,https://www.irishstatutebook.ie/1949/en/act/pub/0017/index.html?q=Local+Authorities+Works+Act&years=1949,61368,60545
2022_IEHC_44,Local Government Act 2001,Local Government Act,2001,,,60066,32734
2022_IEHC_44,Planning and Development Act 2000,Planning and Development Act,2000,,https://www.irishstatutebook.ie/2000/en/si/0349.html?q=Planning+and+Development+Act&years=2000,53190,17780
2022_IEHC_440,Human Rights Act,Human Rights Act,,,,8672,57385
2022_IEHC_440,Immigration Act,Immigration Act,,,,29072,38538
2022_IEHC_440,International Protection Act 2015,International Protection Act,2015,,https://www.irishstatutebook.ie/2015/en/act/pub/0066/index.html?q=International+Protection+Act&years=2015,28527,20390
2022_IEHC_440,Irish Nationality and Citizenship Act,Irish Nationality and Citizenship Act,,,,34950,3489
2022_IEHC_440,Workplace Relations Act,Workplace Relations Act,,,,25355,34589
2022_IEHC_441,International Protection Act 2015,International Protection Act,2015,,https://www.irishstatutebook.ie/2015/en/act/pub/0066/index.html?q=International+Protection+Act&years=2015,28527,20390
2022_IEHC_442,Personal Injuries Assessment Board Act 2003,Personal Injuries Assessment Board Act,2003,,,39884,20398
2022_IEHC_442,PIAB Act 2003,PIAB Act,2003,,,35741,46516
2022_IEHC_442,Statute of Limitations Act 1957,Statute of Limitations Act,1957,,,31257,54104
2022_IEHC_45,Legal Services Regulation Act 2015,Legal Services Regulation Act,2015,,,31429,24489
2022_IEHC_46,Central Bank Act 1942,Central Bank Act,1942,,,31500,18107
2022_IEHC_46,Financial Services and Pensions Ombudsman Act 2017,Financial Services and Pensions Ombudsman Act,2017,,https://www.irishstatutebook.ie/2017/en/si/0524.html?q=Financial+Services+and+Pensions+Ombudsman+Act&years=2017,7919,42191
2022_IEHC_47,Financial Services and Pensions Ombudsman Act 2017,Financial Services and Pensions Ombudsman Act,2017,,https://www.irishstatutebook.ie/2017/en/si/0524.html?q=Financial+Services+and+Pensions+Ombudsman+Act&years=2017,7919,42191
2022_IEHC_47,FSPO Act 2017,FSPO Act,2017,,,19573,33177
2022_IEHC_47,Legal Services Regulation Act 2015,Legal Services Regulation Act,2015,,,31429,24489
2022_IEHC_47,Pensions Act 1990,Pensions Act,1990,,,34698,33846
2022_IEHC_48,Immigration Act 2004,Immigration Act,2004,,,7189,38538
2022_IEHC_49,Succession Act,Succession Act,,,,30422,2699
2022_IEHC_50,European Arrest Warrant Act,European Arrest Warrant Act,,,,7740,984
2022_IEHC_50,Road Traffic Act,Road Traffic Act,,,,26920,26943
2022_IEHC_51,Civil Liability and Courts Act,Civil Liability and Courts Act,,,,40406,36795
2022_IEHC_53,Civil Liability and Courts Act 2004,Civil Liability and Courts Act,2004,,https://www.irishstatutebook.ie/2004/en/si/0544.html?q=Civil+Liability+and+Courts+Act&years=2004,48370,36795
2022_IEHC_55,Firearms and Offensive Weapons Act 1990,Firearms and Offensive Weapons Act,1990,,,50721,18756
2022_IEHC_55,Misuse of Drugs Act 1977,Misuse of Drugs Act,1977,,https://www.irishstatutebook.ie/1977/en/act/pub/0012/index.html?q=Misuse+of+Drugs+Act&years=1977,53875,18580
2022_IEHC_57,Criminal Damage Act,Criminal Damage Act,,,,21300,48846
2022_IEHC_57,Criminal Justice (Theft and Fraud Offences) Act,Criminal Justice Act,,Theft and Fraud Offences,,63009,64073
2022_IEHC_57,European Arrest Warrant Act,European Arrest Warrant Act,,,,7740,984
2022_IEHC_57,Misuse of Drugs Act,Misuse of Drugs Act,,,,37795,18580
2022_IEHC_58,Criminal Damage Act 1991,Criminal Damage Act,1991,,,46159,48846
2022_IEHC_58,Criminal Justice (Theft and Fraud Offences) Act,Criminal Justice Act,,Theft and Fraud Offences,,63009,64073
2022_IEHC_58,European Arrest Warrant Act,European Arrest Warrant Act,,,,7740,984
2022_IEHC_59,Criminal Damage Act,Criminal Damage Act,,,,21300,48846
2022_IEHC_59,Criminal Justice (Theft and Fraud Offences) Act,Criminal Justice Act,,Theft and Fraud Offences,,63009,64073
2022_IEHC_59,European Arrest Warrant Act,European Arrest Warrant Act,,,,7740,984
2022_IEHC_6,Environment (Miscellaneous Provisions) Act 2011,Environment Act,2011,Miscellaneous Provisions,https://www.irishstatutebook.ie/2011/en/si/0433.html?q=Environment+Miscellaneous+Provisions+Act&years=2011,28974,42198
2022_IEHC_6,Legal Services Regulation Act 2015,Legal Services Regulation Act,2015,,,31429,24489
2022_IEHC_6,Planning and Development Act 2000,Planning and Development Act,2000,,https://www.irishstatutebook.ie/2000/en/si/0349.html?q=Planning+and+Development+Act&years=2000,53190,17780
2022_IEHC_60,Statute of Limitations (Amendment) Act,Statute of Limitations Act,,Amendment,,18417,54104
2022_IEHC_60,Unfair Dismissals Act,Unfair Dismissals Act,,,,27892,22267
2022_IEHC_60,Unfair Dismissals Act 1977,Unfair Dismissals Act,1977,,https://www.irishstatutebook.ie/1977/en/si/0138.html?q=Unfair+Dismissals+Act&years=1977,7434,22267
2022_IEHC_63,Courts of Justice Act 1924,Courts of Justice Act,1924,,,29525,26565
2022_IEHC_63,Courts of Justice Act 1936,Courts of Justice Act,1936,,,47653,26565
2022_IEHC_63,Environment (Miscellaneous Provisions) Act 2011,Environment Act,2011,Miscellaneous Provisions,https://www.irishstatutebook.ie/2011/en/si/0433.html?q=Environment+Miscellaneous+Provisions+Act&years=2011,28974,42198
2022_IEHC_63,Planning and Development Act 2000,Planning and Development Act,2000,,https://www.irishstatutebook.ie/2000/en/si/0349.html?q=Planning+and+Development+Act&years=2000,53190,17780
2022_IEHC_64,Sea Fisheries and Maritime Jurisdiction Act,Sea Fisheries and Maritime Jurisdiction Act,,,,344,51475
2022_IEHC_65,Succession Act,Succession Act,,,,30422,2699
2022_IEHC_66,Legal Services Regulation Act 2015,Legal Services Regulation Act,2015,,,31429,24489
2022_IEHC_66,Personal Injuries Assessment Board Act,Personal Injuries Assessment Board Act,,,,9890,20398
2022_IEHC_66,PIAB Act 2003,PIAB Act,2003,,,35741,46516
2022_IEHC_67,Defamation Act 2009,Defamation Act,2009,,,59303,40432
2022_IEHC_67,Statute of Limitations Act 1957,Statute of Limitations Act,1957,,,31257,54104
2022_IEHC_68,Legal Services Regulation Act 2015,Legal Services Regulation Act,2015,,,31429,24489
2022_IEHC_68,Personal Injuries Assessment Board Act 2003,Personal Injuries Assessment Board Act,2003,,,39884,20398
2022_IEHC_69,Civil Liability and Courts Act 2004,Civil Liability and Courts Act,2004,,https://www.irishstatutebook.ie/2004/en/si/0544.html?q=Civil+Liability+and+Courts+Act&years=2004,48370,36795
2022_IEHC_69,Road Traffic Act 1961,Road Traffic Act,1961,,https://www.irishstatutebook.ie/1961/en/si/0173.html?q=Road+Traffic+Act&years=1961,18004,26943
2022_IEHC_70,Children Act 2001,Children Act,2001,,https://www.irishstatutebook.ie/2001/en/act/pub/0024/index.html?q=Children+Act&years=2001,6020,32894
2022_IEHC_71,European Arrest Warrant Act,European Arrest Warrant Act,,,,7740,984
2022_IEHC_71,International Protection Act,International Protection Act,,,,24209,20390
2022_IEHC_72,Broadcasting Act,Broadcasting Act,,,,40197,58107
2022_IEHC_72,Children Act 2001,Children Act,2001,,https://www.irishstatutebook.ie/2001/en/act/pub/0024/index.html?q=Children+Act&years=2001,6020,32894
2022_IEHC_72,Civil Partnership and Certain Rights and Obligations of Cohabitants Act 2010,Civil Partnership and Certain Rights and Obligations of Cohabitants Act,2010,,,59389,2487
2022_IEHC_72,Criminal justice Act,Criminal justice Act,,,,3586,37039
2022_IEHC_72,European Arrest Warrant Act,European Arrest Warrant Act,,,,7740,984
2022_IEHC_74,Criminal Damage Act,Criminal Damage Act,,,,21300,48846
2022_IEHC_74,Criminal Justice (Legal Aid) Act 1962,Criminal Justice Act,1962,Legal Aid,,34905,64073
2022_IEHC_74,Criminal Justice (Miscellaneous Provisions) Act 1997,Criminal Justice Act,1997,Miscellaneous Provisions,,34472,64073
2022_IEHC_74,Criminal Justice (Theft and Fraud Offences) Act,Criminal Justice Act,,Theft and Fraud Offences,,63009,64073
2022_IEHC_75,Legal Services Regulation Act 2015,Legal Services Regulation Act,2015,,,31429,24489
2022_IEHC_75,Statute of Limitations (Amendment) Act,Statute of Limitations Act,,Amendment,,18417,54104
2022_IEHC_75,Statute of Limitations Act 1957,Statute of Limitations Act,1957,,,31257,54104
2022_IEHC_76,Criminal Justice (Theft and Fraud Offences) Act,Criminal Justice Act,,Theft and Fraud Offences,,63009,64073
2022_IEHC_76,European Arrest Warrant Act,European Arrest Warrant Act,,,,7740,984
2022_IEHC_77,Central Bank Act 1942,Central Bank Act,1942,,,31500,18107
2022_IEHC_77,Consumer Insurance Contracts Act 2019,Consumer Insurance Contracts Act,2019,,,59155,2808
2022_IEHC_77,Legal Services Regulation Act 2015,Legal Services Regulation Act,2015,,,31429,24489
2022_IEHC_78,Legal Services Regulation Act 2015,Legal Services Regulation Act,2015,,,31429,24489
2022_IEHC_79,Legal Services Regulation Act,Legal Services Regulation Act,,,,54211,24489
2022_IEHC_8,Companies Act 2014,Companies Act,2014,,,19110,2538
2022_IEHC_8,Land and Conveyancing Law Reform Act 2009,Land and Conveyancing Law Reform Act,2009,,https://www.irishstatutebook.ie/2009/en/si/0356.html?q=Land+and+Conveyancing+Law+Reform+Act&years=2009,24550,6692
2022_IEHC_8,Land and Conveyancing Law Reform Act 2013,Land and Conveyancing Law Reform Act,2013,,,35147,6692
2022_IEHC_8,Registration of Title Act 1964,Registration of Title Act,1964,,,62140,63903
2022_IEHC_80,Medical Practitioners Act,Medical Practitioners Act,,,,58867,58416
2022_IEHC_82,Companies Act,Companies Act,,,,7487,2538
2022_IEHC_82,Registration of Maternity Homes Act,Registration of Maternity Homes Act,,,,27412,21060
2022_IEHC_83,Planning and Development Act 2000,Planning and Development Act,2000,,https://www.irishstatutebook.ie/2000/en/si/0349.html?q=Planning+and+Development+Act&years=2000,53190,17780
2022_IEHC_84,International Protection Act,International Protection Act,,,,24209,20390
2022_IEHC_85,Judicial Council Act 2019,Judicial Council Act,2019,,https://www.irishstatutebook.ie/2019/en/si/0457.html?q=Judicial+Council+Act&years=2019,48913,53150
2022_IEHC_86,Civil Law (Miscellaneous Provisions) Act 2008,Civil Law Act,2008,Miscellaneous Provisions,,41973,25393
2022_IEHC_86,Civil Service Regulation Act,Civil Service Regulation Act,,,,12200,50342
2022_IEHC_86,Civil Service Regulation Act 1956,Civil Service Regulation Act,1956,,,57534,50342
2022_IEHC_86,Courts Act,Courts Act,,,,49953,51915
2022_IEHC_86,Defence Act 1954,Defence Act,1954,,,30799,35752
2022_IEHC_86,Garda Siochana Act,Garda Siochana Act,,,,12301,56659
2022_IEHC_86,Local Government (Sanitary Services) Act,Local Government Act,,Sanitary Services,,19110,32734
2022_IEHC_86,Ombudsman Act,Ombudsman Act,,,,44142,40599
2022_IEHC_86,Protected Disclosures Act,Protected Disclosures Act,,,,52326,30033
2022_IEHC_86,Protected Disclosures Act 2014,Protected Disclosures Act,2014,,,23251,30033
2022_IEHC_86,Public Interest Disclosure Act,Public Interest Disclosure Act,,,,30330,32914
2022_IEHC_86,Refugee Act,Refugee Act,,,,59841,38594
2022_IEHC_86,Taxes Consolidation Act,Taxes Consolidation Act,,,,55572,972
2022_IEHC_86,Unfair Dismissals Act,Unfair Dismissals Act,,,,27892,22267
2022_IEHC_86,Unfair Dismissals Act 1977,Unfair Dismissals Act,1977,,https://www.irishstatutebook.ie/1977/en/si/0138.html?q=Unfair+Dismissals+Act&years=1977,7434,22267
2022_IEHC_86,Unfair Dismissals Act 1977,Unfair Dismissals Act,1977,,https://www.irishstatutebook.ie/1977/en/si/0138.html?q=Unfair+Dismissals+Act&years=1977,7434,22267
2022_IEHC_87,International Protection Act 2015,International Protection Act,2015,,https://www.irishstatutebook.ie/2015/en/act/pub/0066/index.html?q=International+Protection+Act&years=2015,28527,20390
2022_IEHC_88,Companies Act,Companies Act,,,,7487,2538
2022_IEHC_88,Statute of Limitations Act,Statute of Limitations Act,,,,30573,54104
2022_IEHC_89,Occupiers Liability Act 1995,Occupiers Liability Act,1995,,,52110,62128
2022_IEHC_9,Courts Act 1988,Courts Act,1988,,,51776,51915
2022_IEHC_90,Proceeds of Crime Act,Proceeds of Crime Act,,,,8338,32674
2022_IEHC_90,Proceeds of Crime Act 1996,Proceeds of Crime Act,1996,,,30455,32674
2022_IEHC_92,Bankruptcy Act 1988,Bankruptcy Act,1988,,https://www.irishstatutebook.ie/1988/en/si/0348.html?q=Bankruptcy+Act&years=1988,59490,12367
2022_IEHC_92,Companies Act 2014,Companies Act,2014,,,19110,2538
2022_IEHC_93,Criminal Justice (Theft and Fraud Offences) Act,Criminal Justice Act,,Theft and Fraud Offences,,63009,64073
2022_IEHC_93,European Arrest Warrant Act,European Arrest Warrant Act,,,,7740,984
2022_IEHC_96,Environment (Miscellaneous Provisions) Act 2011,Environment Act,2011,Miscellaneous Provisions,https://www.irishstatutebook.ie/2011/en/si/0433.html?q=Environment+Miscellaneous+Provisions+Act&years=2011,28974,42198
2022_IEHC_96,Fisheries (Amendment) Act 1997,Fisheries Act,1997,Amendment,https://www.irishstatutebook.ie/1997/en/act/pub/0023/index.html?q=Fisheries+Amendment+Act&years=1997,37785,64792
2022_IEHC_96,Planning and Development Act 2000,Planning and Development Act,2000,,https://www.irishstatutebook.ie/2000/en/si/0349.html?q=Planning+and+Development+Act&years=2000,53190,17780
2022_IEHC_97,Family Home Protection Act 1976,Family Home Protection Act,1976,,,18183,20653
2022_IEHC_97,Legal Services Regulation Act 2015,Legal Services Regulation Act,2015,,,31429,24489
2022_IEHC_97,Registration of Deeds and Title Act 2006,Registration of Deeds and Title Act,2006,,https://www.irishstatutebook.ie/2006/en/si/0271.html?q=Registration+of+Deeds+and+Title+Act&years=2006,34810,34286
2022_IEHC_97,Registration of Title Act 1964,Registration of Title Act,1964,,,62140,63903
2022_IEHC_98,Health Act 1947,Health Act,1947,,https://www.irishstatutebook.ie/1947/en/si/0342.html?q=Health+Act&years=1947,25,4333
2022_IEHC_98,Prevention of Corruption (Amendment) Act 2001,Prevention of Corruption Act,2001,Amendment,https://www.irishstatutebook.ie/2001/en/si/0519.html?q=Prevention+of+Corruption+Amendment+Act&years=2001,19872,42988
2022_IEHC_99,Registration of Deeds and Title Act 2006,Registration of Deeds and Title Act,2006,,https://www.irishstatutebook.ie/2006/en/si/0271.html?q=Registration+of+Deeds+and+Title+Act&years=2006,34810,34286
2022_IEHC_99,Registration of Title Act 1964,Registration of Title Act,1964,,,62140,63903
2022_IESC_10,Criminal Justice (Terrorist Offences) Act 2005,Criminal Justice Act,2005,Terrorist Offences,https://www.irishstatutebook.ie/2005/en/si/0416.html?q=Criminal+Justice+Terrorist+Offences+Act&years=2005,48537,64073
2022_IESC_10,European Arrest Warrant Act 2003,European Arrest Warrant Act,2003,,,15140,984
2022_IESC_10,Extradition Act 1965,Extradition Act,1965,,https://www.irishstatutebook.ie/1965/en/si/0161.html?q=Extradition+Act&years=1965,24348,44883
2022_IESC_10,Local Government (Planning and Development) Act,Local Government Act,,Planning and Development,,689,32734
2022_IESC_10,Misuse of Drugs Act 1997,Misuse of Drugs Act,1997,,,13719,18580
2022_IESC_10,Planning and Development Act 2000,Planning and Development Act,2000,,https://www.irishstatutebook.ie/2000/en/si/0349.html?q=Planning+and+Development+Act&years=2000,53190,17780
2022_IESC_11,Patents Act,Patents Act,,,,52595,13726
2022_IESC_12,Criminal Justice Act 2006,Criminal Justice Act,2006,,https://www.irishstatutebook.ie/2006/en/si/0047.html?q=Criminal+Justice+Act&years=2006,38216,64073
2022_IESC_12,European Arrest Warrant Act 2003,European Arrest Warrant Act,2003,,,15140,984
2022_IESC_12,Offences Against the Person Act 1861,Offences Against the Person Act,1861,,https://www.irishstatutebook.ie/1861/en/act/pub/0100/index.html?q=Offences+Against+the+Person+Act&years=1861,21359,48491
2022_IESC_13,Courts (Supplemental Provisions) Act 1961,Courts Act,1961,Supplemental Provisions,,39906,51915
2022_IESC_13,Courts Act 1988,Courts Act,1988,,,51776,51915
2022_IESC_13,Courts of Justice Act 1924,Courts of Justice Act,1924,,,29525,26565
2022_IESC_13,Defamation Act 2009,Defamation Act,2009,,,59303,40432
2022_IESC_14,Courts of Justice Act 1947,Courts of Justice Act,1947,,https://www.irishstatutebook.ie/1947/en/act/pub/0020/index.html?q=Courts+of+Justice+Act&years=1947,58782,26565
2022_IESC_14,Disability Act 2005,Disability Act,2005,,https://www.irishstatutebook.ie/2005/en/si/0474.html?q=Disability+Act&years=2005,59319,19486
2022_IESC_14,Health Act 1947,Health Act,1947,,https://www.irishstatutebook.ie/1947/en/si/0342.html?q=Health+Act&years=1947,25,4333
2022_IESC_14,Health Act 2004,Health Act,2004,,https://www.irishstatutebook.ie/2004/en/si/0110.html?q=Health+Act&years=2004,14289,4333
2022_IESC_14,Interpretation Act 2005,Interpretation Act,2005,,https://www.irishstatutebook.ie/2005/en/act/pub/0023/index.html?q=Interpretation+Act&years=2005,63146,15307
2022_IESC_16,Legal Services Act 2015,Legal Services Act,2015,,https://www.irishstatutebook.ie/2015/en/act/pub/0065/index.html?q=Legal+Services+Act&years=2015,33981,62302
